,Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Installs
2951,0.6875,0.7749999999999999,9.578141451641289e-07,0.0026183282980866062,0.0,0.0,0.25,0.6222222222222222,10000
2952,0.6875,0.675,0.00020697695434569965,0.0014098690835850957,0.0,0.0,0.25,0.6222222222222222,1000000
2953,0.6875,0.8999999999999999,0.0013896101266526555,0.002416918429003021,0.0,0.0,0.25,0.6222222222222222,1000000
2954,0.6875,0.8500000000000001,3.586234357474994e-06,0.0005035246727089627,0.0,0.0,0.25,0.6222222222222222,10000
2955,0.6875,0.8999999999999999,2.2297022309518443e-05,0.004028197381671702,0.0,0.0,0.25,0.6222222222222222,50000
2956,0.6875,0.7749999999999999,2.1829252610717356e-06,0.005639476334340383,0.0,0.0,0.25,0.6222222222222222,10000
2957,0.6875,0.8500000000000001,1.1070549538292373e-05,0.0,0.0,0.0,0.25,0.6222222222222222,50000
2958,0.6875,0.925,0.0007648034575397759,0.0,0.0,0.0,0.25,0.6222222222222222,1000000
2959,0.6875,0.8500000000000001,0.00020207650988206925,0.0,0.0,0.0,0.25,0.6222222222222222,500000
2960,0.6875,0.95,4.2099272892097765e-06,0.005840886203423968,0.0,0.0,0.25,0.6222222222222222,100000
2961,0.6875,0.75,1.0313208121185852e-05,0.023162134944612285,0.0,0.0,0.25,0.6222222222222222,100000
2962,0.6875,0.9750000000000001,1.5948719254360844e-05,0.005639476334340383,0.0,0.0,0.25,0.6222222222222222,100000
2963,0.6875,0.95,0.00016714970570492146,0.008157099697885195,0.0,0.0,0.25,0.6222222222222222,100000
2964,0.6875,0.8500000000000001,0.00025615959696249956,0.010070493454179253,0.0,0.0,0.25,0.6222222222222222,1000000
2965,0.6875,0.925,1.514682834213041e-06,0.004833836858006042,0.0,0.0,0.25,0.6222222222222222,5000
2966,0.6875,0.8,6.0453664883149905e-05,0.023162134944612285,0.0,0.0,0.25,0.6222222222222222,500000
2967,0.6875,0.8999999999999999,7.751612151560857e-06,0.0034239677744209466,0.0,0.0,0.25,0.6222222222222222,100000
2968,0.6875,0.8999999999999999,8.018909122304336e-07,0.015105740181268881,0.0,0.0,0.25,0.6222222222222222,10000
2969,0.6875,0.875,1.7931171787374973e-05,0.010070493454179253,0.0,0.0,0.25,0.6222222222222222,500000
2970,0.6875,0.8999999999999999,1.3142101061554325e-06,0.00392749244712991,0.0,0.0,0.25,0.6222222222222222,10000
2971,0.6875,0.7749999999999999,7.083369724702163e-06,0.010070493454179253,0.0,0.0,0.25,0.6222222222222222,100000
2972,0.6875,0.7,1.833211724349019e-05,0.05236656596173212,0.0,0.0,0.25,0.6222222222222222,1000000
2973,0.6875,0.95,0.0001485057419955639,0.019133937562940583,0.0,0.0,0.25,0.6222222222222222,100000
2974,0.6875,0.95,4.319073552263363e-05,0.03726082578046324,0.0,0.0,0.25,0.6222222222222222,100000
2975,0.6875,0.875,2.2809341503443442e-05,0.016112789526686808,0.0,0.0,0.25,0.6222222222222222,100000
2976,0.6875,0.75,7.450903059474444e-05,0.036253776435045314,0.0,0.0,0.25,0.6222222222222222,1000000
2977,0.6875,0.8500000000000001,0.00011899170147597155,0.004229607250755287,0.0,0.0,0.25,0.6222222222222222,1000000
2978,0.6875,0.925,5.479587900241296e-06,0.027190332326283987,0.0,0.0,0.25,0.6222222222222222,100000
2979,0.6875,0.725,7.085597199458357e-05,0.045317220543806644,0.0,0.0,0.25,0.6222222222222222,1000000
2980,0.6875,0.8500000000000001,3.4013539527107555e-05,0.015105740181268881,0.0,0.0,0.25,0.6222222222222222,100000
